"year","age","sex","join_variable","rate","age_cohort","location","assumption"
2028,56,"male","2028_56",0.00455033709881805,47,"Australia","high"
2029,57,"male","2029_57",0.00488189709160731,47,"Australia","high"
2030,58,"male","2030_58",0.0052035148315978,47,"Australia","high"
2031,59,"male","2031_59",0.00551518068811011,47,"Australia","high"
2032,60,"male","2032_60",0.00579676884717745,47,"Australia","high"
2033,61,"male","2033_61",0.00606837540160672,47,"Australia","high"
2034,62,"male","2034_62",0.00632999219487208,47,"Australia","high"
2035,63,"male","2035_63",0.0066118099210591,47,"Australia","high"
2036,64,"male","2036_64",0.00691384564411308,47,"Australia","high"
2037,65,"male","2037_65",0.00724619033897283,47,"Australia","high"
2038,66,"male","2038_66",0.00762902716449116,47,"Australia","high"
2039,67,"male","2039_67",0.00807249509088658,47,"Australia","high"
2040,68,"male","2040_68",0.00860693361544806,47,"Australia","high"
2041,69,"male","2041_69",0.00919211836891513,47,"Australia","high"
2042,70,"male","2042_70",0.00984833605481441,47,"Australia","high"
2043,71,"male","2043_71",0.0106060457872243,47,"Australia","high"
2044,72,"male","2044_72",0.0115059401862021,47,"Australia","high"
2045,73,"male","2045_73",0.0125787822068601,47,"Australia","high"
2046,74,"male","2046_74",0.013835267456473,47,"Australia","high"
2047,75,"male","2047_75",0.0153065498173882,47,"Australia","high"
2048,76,"male","2048_76",0.0170037478161859,47,"Australia","high"
2049,77,"male","2049_77",0.018968775047617,47,"Australia","high"
2050,78,"male","2050_78",0.0212542804349383,47,"Australia","high"
2051,79,"male","2051_79",0.0239648774538323,47,"Australia","high"
2052,80,"male","2052_80",0.0272067704382164,47,"Australia","high"
2053,81,"male","2053_81",0.0309644897574735,47,"Australia","high"
2054,82,"male","2054_82",0.0352438314405775,47,"Australia","high"
2055,83,"male","2055_83",0.040165959758125,47,"Australia","high"
2056,84,"male","2056_84",0.0458764132675267,47,"Australia","high"
2057,85,"male","2057_85",0.0524518600024242,47,"Australia","high"
2058,86,"male","2058_86",0.0595058728494965,47,"Australia","high"
2059,87,"male","2059_87",0.0668772538421326,47,"Australia","high"
2060,88,"male","2060_88",0.0744003225762502,47,"Australia","high"
2061,89,"male","2061_89",0.08198041715388,47,"Australia","high"
2062,90,"male","2062_90",0.0894434229263667,47,"Australia","high"
2063,91,"male","2063_91",0.0987270105276655,47,"Australia","high"
2064,92,"male","2064_92",0.110093922797074,47,"Australia","high"
2065,93,"male","2065_93",0.123637640458178,47,"Australia","high"
2066,94,"male","2066_94",0.139468985291276,47,"Australia","high"
2067,95,"male","2066_95",0.159816701453885,47,"Australia","high"
2068,96,"male","2066_96",0.178397266901801,47,"Australia","high"
2069,97,"male","2066_97",0.195248754120694,47,"Australia","high"
2070,98,"male","2066_98",0.210202647181409,47,"Australia","high"
2071,99,"male","2066_99",0.223118551626705,47,"Australia","high"
2072,100,"male","2066_100",0.25930195811749,47,"Australia","high"
2019,52,"male","2019_52",0.00343589593590082,52,"Australia","high"
2020,53,"male","2020_53",0.00371689911910728,52,"Australia","high"
2021,54,"male","2021_54",0.0040180616085841,52,"Australia","high"
2022,55,"male","2022_55",0.0043494451378387,52,"Australia","high"
2023,56,"male","2023_56",0.00468093851854062,52,"Australia","high"
2024,57,"male","2024_57",0.00503264252807468,52,"Australia","high"
2025,58,"male","2025_58",0.0053844702768398,52,"Australia","high"
2026,59,"male","2026_59",0.00574647943158016,52,"Australia","high"
2027,60,"male","2027_60",0.00608849734055746,52,"Australia","high"
2028,61,"male","2028_61",0.00642056780292269,52,"Australia","high"
2029,62,"male","2029_62",0.00675274857271087,52,"Australia","high"
2030,63,"male","2030_63",0.00709511087592405,52,"Australia","high"
2031,64,"male","2031_64",0.00747788985595883,52,"Australia","high"
2032,65,"male","2032_65",0.00786081541184923,52,"Australia","high"
2033,66,"male","2033_66",0.00828421958769751,52,"Australia","high"
2034,67,"male","2034_67",0.00875824167389954,52,"Australia","high"
2035,68,"male","2035_68",0.00931323384257423,52,"Australia","high"
2036,69,"male","2036_69",0.00989883217924758,52,"Australia","high"
2037,70,"male","2037_70",0.0105959392134034,52,"Australia","high"
2038,71,"male","2038_71",0.0114149028152984,52,"Australia","high"
2039,72,"male","2039_72",0.0123863956510493,52,"Australia","high"
2040,73,"male","2040_73",0.0135311342843515,52,"Australia","high"
2041,74,"male","2041_74",0.0148903124951957,52,"Australia","high"
2042,75,"male","2042_75",0.0164749700938793,52,"Australia","high"
2043,76,"male","2043_76",0.0183065469826427,52,"Australia","high"
2044,77,"male","2044_77",0.0204170159942692,52,"Australia","high"
2045,78,"male","2045_78",0.0228695254241228,52,"Australia","high"
2046,79,"male","2046_79",0.0257999754904126,52,"Australia","high"
2047,80,"male","2047_80",0.0292846398274938,52,"Australia","high"
2048,81,"male","2048_81",0.0333189627928557,52,"Australia","high"
2049,82,"male","2049_82",0.0379407326779112,52,"Australia","high"
2050,83,"male","2050_83",0.0432415860390227,52,"Australia","high"
2051,84,"male","2051_84",0.0493793376980743,52,"Australia","high"
2052,85,"male","2052_85",0.0564539561461928,52,"Australia","high"
2053,86,"male","2053_86",0.0640586363007205,52,"Australia","high"
2054,87,"male","2054_87",0.0719794697921644,52,"Australia","high"
2055,88,"male","2055_88",0.0800827084735578,52,"Australia","high"
2056,89,"male","2056_89",0.0882412238504378,52,"Australia","high"
2057,90,"male","2057_90",0.0962796495883299,52,"Australia","high"
2058,91,"male","2058_91",0.10627204208295,52,"Australia","high"
2059,92,"male","2059_92",0.118513302236127,52,"Australia","high"
2060,93,"male","2060_93",0.133097201184984,52,"Australia","high"
2061,94,"male","2061_94",0.150160318585659,52,"Australia","high"
2062,95,"male","2062_95",0.169555392144281,52,"Australia","high"
2063,96,"male","2063_96",0.18648621696473,52,"Australia","high"
2064,97,"male","2064_97",0.201125243197767,52,"Australia","high"
2065,98,"male","2065_98",0.213341746341949,52,"Australia","high"
2066,99,"male","2066_99",0.223118551626705,52,"Australia","high"
2067,100,"male","2066_100",0.25930195811749,52,"Australia","high"
2019,57,"male","2019_57",0.00519346271135418,57,"Australia","high"
2020,58,"male","2020_58",0.00558557029461101,57,"Australia","high"
2021,59,"male","2021_59",0.0059778316865362,57,"Australia","high"
2022,60,"male","2022_60",0.00639037502201434,57,"Australia","high"
2023,61,"male","2023_61",0.00678295229683232,57,"Australia","high"
2024,62,"male","2024_62",0.00718575581472528,57,"Australia","high"
2025,63,"male","2025_63",0.00759879787533051,57,"Australia","high"
2026,64,"male","2026_64",0.00805233319082841,57,"Australia","high"
2027,65,"male","2027_65",0.0085262453444531,57,"Australia","high"
2028,66,"male","2028_66",0.00903065388570486,57,"Australia","high"
2029,67,"male","2029_67",0.00961608671896277,57,"Australia","high"
2030,68,"male","2030_68",0.010262479566509,57,"Australia","high"
2031,69,"male","2031_69",0.0109699504886434,57,"Australia","high"
2032,70,"male","2032_70",0.0117183929541985,57,"Australia","high"
2033,71,"male","2033_71",0.0125585292473958,57,"Australia","high"
2034,72,"male","2034_72",0.0135412705666673,57,"Australia","high"
2035,73,"male","2035_73",0.0146873327518771,57,"Australia","high"
2036,74,"male","2036_74",0.0160277610771973,57,"Australia","high"
2037,75,"male","2037_75",0.0177363634902977,57,"Australia","high"
2038,76,"male","2038_76",0.0197028322758684,57,"Australia","high"
2039,77,"male","2039_77",0.0219695734289972,57,"Australia","high"
2040,78,"male","2040_78",0.0246206151822471,57,"Australia","high"
2041,79,"male","2041_79",0.0277618177856693,57,"Australia","high"
2042,80,"male","2042_80",0.0315216273229558,57,"Australia","high"
2043,81,"male","2043_81",0.0358655480200241,57,"Australia","high"
2044,82,"male","2044_82",0.0408324112411756,57,"Australia","high"
2045,83,"male","2045_83",0.0465362062421505,57,"Australia","high"
2046,84,"male","2046_84",0.0531476442108921,57,"Australia","high"
2047,85,"male","2047_85",0.0607696323299512,57,"Australia","high"
2048,86,"male","2048_86",0.0689535865443292,57,"Australia","high"
2049,87,"male","2049_87",0.0774859788918465,57,"Australia","high"
2050,88,"male","2050_88",0.0862007965078614,57,"Australia","high"
2051,89,"male","2051_89",0.0949922303556083,57,"Australia","high"
2052,90,"male","2052_90",0.10363977475976,57,"Australia","high"
2053,91,"male","2053_91",0.114401260309975,57,"Australia","high"
2054,92,"male","2054_92",0.127583402754678,57,"Australia","high"
2055,93,"male","2055_93",0.143293169826476,57,"Australia","high"
2056,94,"male","2056_94",0.161660474546277,57,"Australia","high"
2057,95,"male","2057_95",0.182565586566798,57,"Australia","high"
2058,96,"male","2058_96",0.200819595436091,57,"Australia","high"
2059,97,"male","2059_97",0.216590072344368,57,"Australia","high"
2060,98,"male","2060_98",0.229765427623097,57,"Australia","high"
2061,99,"male","2061_99",0.240302426405006,57,"Australia","high"
2062,100,"male","2062_100",0.27521346298038,57,"Australia","high"
2019,62,"male","2019_62",0.00764918053161557,62,"Australia","high"
2020,63,"male","2020_63",0.00815314675638716,62,"Australia","high"
2021,64,"male","2021_64",0.00865736709118259,62,"Australia","high"
2022,65,"male","2022_65",0.00921230326254145,62,"Australia","high"
2023,66,"male","2023_66",0.00981803960404121,62,"Australia","high"
2024,67,"male","2024_67",0.0105049846451474,62,"Australia","high"
2025,68,"male","2025_68",0.0112834190204867,62,"Australia","high"
2026,69,"male","2026_69",0.0121130678838021,62,"Australia","high"
2027,70,"male","2027_70",0.013004189135254,62,"Australia","high"
2028,71,"male","2028_71",0.0139975096438537,62,"Australia","high"
2029,72,"male","2029_72",0.0151237901458469,62,"Australia","high"
2030,73,"male","2030_73",0.0164343064634248,62,"Australia","high"
2031,74,"male","2031_74",0.0179399631326656,62,"Australia","high"
2032,75,"male","2032_75",0.0196620371794333,62,"Australia","high"
2033,76,"male","2033_76",0.0216425188590715,62,"Australia","high"
2034,77,"male","2034_77",0.023944392576792,62,"Australia","high"
2035,78,"male","2035_78",0.0266417609464357,62,"Australia","high"
2036,79,"male","2036_79",0.0298820544819208,62,"Australia","high"
2037,80,"male","2037_80",0.0339291382630844,62,"Australia","high"
2038,81,"male","2038_81",0.0386057023112253,62,"Australia","high"
2039,82,"male","2039_82",0.0439518875291828,62,"Australia","high"
2040,83,"male","2040_83",0.0500940138120685,62,"Australia","high"
2041,84,"male","2041_84",0.0572054737707792,62,"Australia","high"
2042,85,"male","2042_85",0.0654028946007014,62,"Australia","high"
2043,86,"male","2043_86",0.0742172088890676,62,"Australia","high"
2044,87,"male","2044_87",0.0834033483057841,62,"Australia","high"
2045,88,"male","2045_88",0.0927953446547093,62,"Australia","high"
2046,89,"male","2046_89",0.102254234038756,62,"Australia","high"
2047,90,"male","2047_90",0.111568635104468,62,"Australia","high"
2048,91,"male","2048_91",0.123162478950896,62,"Australia","high"
2049,92,"male","2049_92",0.137344367066757,62,"Australia","high"
2050,93,"male","2050_93",0.154270687027834,62,"Australia","high"
2051,94,"male","2051_94",0.174067713667617,62,"Australia","high"
2052,95,"male","2052_95",0.196586823607998,62,"Australia","high"
2053,96,"male","2053_96",0.216254833110788,62,"Australia","high"
2054,97,"male","2054_97",0.233257020473708,62,"Australia","high"
2055,98,"male","2055_98",0.247474666752551,62,"Australia","high"
2056,99,"male","2056_99",0.258835497894201,62,"Australia","high"
2057,100,"male","2057_100",0.296521021118985,62,"Australia","high"
2019,67,"male","2019_67",0.0114857089430926,67,"Australia","high"
2020,68,"male","2020_68",0.0124268950081275,67,"Australia","high"
2021,69,"male","2021_69",0.0133284302113327,67,"Australia","high"
2022,70,"male","2022_70",0.0143727955501869,67,"Australia","high"
2023,71,"male","2023_71",0.0155299681183074,67,"Australia","high"
2024,72,"male","2024_72",0.0168206777303436,67,"Australia","high"
2025,73,"male","2025_73",0.0182963622831166,67,"Australia","high"
2026,74,"male","2026_74",0.019988444559138,67,"Australia","high"
2027,75,"male","2027_75",0.0218877997580293,67,"Australia","high"
2028,76,"male","2028_76",0.0240570645937915,67,"Australia","high"
2029,77,"male","2029_77",0.0265493352335365,67,"Australia","high"
2030,78,"male","2030_78",0.029459707151625,67,"Australia","high"
2031,79,"male","2031_79",0.0329261654505579,67,"Australia","high"
2032,80,"male","2032_80",0.0370686305451655,67,"Australia","high"
2033,81,"male","2033_81",0.0418954871740363,67,"Australia","high"
2034,82,"male","2034_82",0.0474690372420487,67,"Australia","high"
2035,83,"male","2035_83",0.0539494504277559,67,"Australia","high"
2036,84,"male","2036_84",0.0615775757328196,67,"Australia","high"
2037,85,"male","2037_85",0.070401005299324,67,"Australia","high"
2038,86,"male","2038_86",0.0798877196847952,67,"Australia","high"
2039,87,"male","2039_87",0.0897715463912321,67,"Australia","high"
2040,88,"male","2040_88",0.0998866358225847,67,"Australia","high"
2041,89,"male","2041_89",0.110071595387946,67,"Australia","high"
2042,90,"male","2042_90",0.120101972312862,67,"Australia","high"
2043,91,"male","2043_91",0.132583270805527,67,"Australia","high"
2044,92,"male","2044_92",0.147873754340399,67,"Australia","high"
2045,93,"male","2045_93",0.166090004083683,67,"Australia","high"
2046,94,"male","2046_94",0.18742656520396,67,"Australia","high"
2047,95,"male","2047_95",0.211696815880574,67,"Australia","high"
2048,96,"male","2048_96",0.232916147963037,67,"Australia","high"
2049,97,"male","2049_97",0.251247287677744,67,"Australia","high"
2050,98,"male","2050_98",0.266573109241546,67,"Australia","high"
2051,99,"male","2051_99",0.278841267786299,67,"Australia","high"
2052,100,"male","2052_100",0.319530560691447,67,"Australia","high"
2019,72,"male","2019_72",0.0187343980562504,72,"Australia","high"
2020,73,"male","2020_73",0.0204476352691052,72,"Australia","high"
2021,74,"male","2021_74",0.0221638127017218,72,"Australia","high"
2022,75,"male","2022_75",0.0242517098022922,72,"Australia","high"
2023,76,"male","2023_76",0.0266212211608703,72,"Australia","high"
2024,77,"male","2024_77",0.0293155318341895,72,"Australia","high"
2025,78,"male","2025_78",0.0324508802705081,72,"Australia","high"
2026,79,"male","2026_79",0.0361558147564577,72,"Australia","high"
2027,80,"male","2027_80",0.0405303703800418,72,"Australia","high"
2028,81,"male","2028_81",0.0456356449012332,72,"Australia","high"
2029,82,"male","2029_82",0.0514827860241673,72,"Australia","high"
2030,83,"male","2030_83",0.0582437084414904,72,"Australia","high"
2031,84,"male","2031_84",0.0661504863223006,72,"Australia","high"
2032,85,"male","2032_85",0.075327176619991,72,"Australia","high"
2033,86,"male","2033_86",0.085416286187272,72,"Australia","high"
2034,87,"male","2034_87",0.096125512097383,72,"Australia","high"
2035,88,"male","2035_88",0.107228926717854,72,"Australia","high"
2036,89,"male","2036_89",0.118490786052619,72,"Australia","high"
2037,90,"male","2037_90",0.129300356096707,72,"Australia","high"
2038,91,"male","2038_91",0.142739370518417,72,"Australia","high"
2039,92,"male","2039_92",0.159206773687956,72,"Australia","high"
2040,93,"male","2040_93",0.178839625757685,72,"Australia","high"
2041,94,"male","2041_94",0.201822469610526,72,"Australia","high"
2042,95,"male","2042_95",0.227992789889541,72,"Australia","high"
2043,96,"male","2043_96",0.250874525052521,72,"Australia","high"
2044,97,"male","2044_97",0.270654533985262,72,"Australia","high"
2045,98,"male","2045_98",0.287188860767329,72,"Australia","high"
2046,99,"male","2046_99",0.300429645274284,72,"Australia","high"
2047,100,"male","2047_100",0.344379416130326,72,"Australia","high"
